date,station,Optical_Depth_055,month_cos,month,wind_speed,month_sin,day_of_week,pm25
2021-10-31,Saddar,0.2089620689655172,0.5000000000000001,10,2.440768289647846,-0.8660254037844386,6,90.76799915999732
2021-11-01,Saddar,0.2170310344827586,0.8660254037844384,11,1.82055605987842,-0.5000000000000004,0,121.71123936457738
2021-11-02,Saddar,0.3121467391304348,0.8660254037844384,11,1.951020439746852,-0.5000000000000004,1,117.05637074928008
2021-11-03,Saddar,1.0518925120772946,0.8660254037844384,11,4.747261057277384,-0.5000000000000004,2,168.54974097258955
2021-11-04,Saddar,0.6459034482758621,0.8660254037844384,11,2.1513638051260524,-0.5000000000000004,3,137.8629977293269
2021-11-05,Saddar,0.3800202972493345,0.8660254037844384,11,1.4674972676314368,-0.5000000000000004,4,117.15812582327328
2021-11-06,Saddar,0.3698655172413793,0.8660254037844384,11,1.5157377212079344,-0.5000000000000004,5,124.58355663998306
2021-11-07,Saddar,0.3808758620689655,0.8660254037844384,11,2.9248018491929075,-0.5000000000000004,6,115.73750095023291
2021-11-08,Saddar,0.3989896551724138,0.8660254037844384,11,3.2080411574934184,-0.5000000000000004,0,114.57441976547156
2021-11-09,Saddar,0.3622305129913391,0.8660254037844384,11,2.3228089473040017,-0.5000000000000004,1,108.36900518074674
2021-11-10,Saddar,0.4414137931034483,0.8660254037844384,11,1.4131176914478571,-0.5000000000000004,2,127.78758672244372
2021-11-11,Saddar,0.3326094300822561,0.8660254037844384,11,1.5702332368242446,-0.5000000000000004,3,129.15051234443357
2021-11-12,Saddar,0.3073043478260869,0.8660254037844384,11,2.146957263932918,-0.5000000000000004,4,119.46787627744465
2021-11-13,Saddar,0.2733310344827586,0.8660254037844384,11,2.20164311954158,-0.5000000000000004,5,118.20403652332904
2021-11-14,Saddar,0.1427502623688155,0.8660254037844384,11,1.4445914252639278,-0.5000000000000004,6,103.97608554070555
2021-11-15,Saddar,0.2518965517241379,0.8660254037844384,11,3.3128143919023625,-0.5000000000000004,0,105.48382612025772
2021-11-16,Saddar,0.3188758620689655,0.8660254037844384,11,4.260445914418592,-0.5000000000000004,1,117.48507945468263
2021-11-17,Saddar,0.4076344827586207,0.8660254037844384,11,5.287599549681882,-0.5000000000000004,2,115.33973075455243
2021-11-18,Saddar,0.4809184782608695,0.8660254037844384,11,4.984703631262953,-0.5000000000000004,3,121.52244455348703
